TRACT_FIPS,GEOID,FIPS,distance_0100,distance_0101,distance_010C,distance_0200,distance_0300,distance_0400,distance_0500,distance_010E,distance_010D
407102,1400000US06037407102,6037407102,815.9778546931693,758.1680050626618,922.8026421493246,952.675838099604,989.1048361779474,876.8210198388542,855.8944278832687,,849.5094362858208
407201,1400000US06037407201,6037407201,309.0971343528427,310.8716357579395,,,,,492.0617230765855,,
407202,1400000US06037407202,6037407202,359.9810695219246,424.01051546484206,,,,,469.9489059641086,,
407301,1400000US06037407301,6037407301,795.753279660605,817.622879128211,415.0743266753365,715.1950284921309,,,770.0010794781488,,748.8333581000047
407302,1400000US06037407302,6037407302,250.48452880733475,187.17328648197972,,,,,,,
407400,1400000US06037407400,6037407400,1270.430702691547,1314.3085928904477,,1219.6260989099414,,,,,1252.6829609886086
407501,1400000US06037407501,6037407501,1299.373177239523,1320.7234757434435,1457.444117068139,1409.087090582596,1262.6679237261812,1025.468222754724,1194.8462019211067,,1362.4239495780705
407502,1400000US06037407502,6037407502,1092.6407198087538,884.741418182399,,1210.3980031449394,1229.3875935572971,,,,
407601,1400000US06037407601,6037407601,1159.3373075377954,1181.4799071782277,1161.7486612710827,1373.6413801583387,1498.5665533522458,1221.5800796883264,1339.95480170803,,1202.1079478742363
407602,1400000US06037407602,6037407602,632.9554429871353,622.4936714500232,462.0720820265443,421.1085138664811,672.087593091497,,603.9088014919623,,412.4926913701408
407701,1400000US06037407701,6037407701,330.0523048942866,239.10754162805645,,,,302.0809910341343,275.18173407732064,,
407702,1400000US06037407702,6037407702,491.5459279412588,369.7988407613329,386.14132078536295,826.9144357343152,816.2777431306081,548.0987397590394,512.7968857101963,,595.9322194636559
407801,1400000US06037407801,6037407801,204.38373526428677,234.0833744441534,,64.56069369134289,,,,,
407802,1400000US06037407802,6037407802,496.6926185981813,548.7741638133566,,,,,,,
407901,1400000US06037407901,6037407901,908.5754025116568,937.0730364551102,,993.0349401897976,,,,,660.5711848295458
407902,1400000US06037407902,6037407902,332.19335195546773,219.80492114626597,451.273707715348,37.53777636067406,,,50.93464349071572,,
408003,1400000US06037408003,6037408003,509.53313950606895,435.3208786633591,620.4439452590327,812.9101650872592,,,,,112.31702043745756
408004,1400000US06037408004,6037408004,16.710158786743587,18.8661178767246,62.11127616472481,,,,,,73.7425234376359
408005,1400000US06037408005,6037408005,705.4350386133829,714.6213861366424,176.6094658982443,,,,,,111.13201787442242
408006,1400000US06037408006,6037408006,69.47370225284408,94.21296777826822,59.25795052263109,,,276.0225716229485,,,
408133,1400000US06037408133,6037408133,52.252070833741215,36.06371792991021,,,,,,,
408134,1400000US06037408134,6037408134,18.007957059494274,30.232066272608144,108.57752356785376,,,,,,
408135,1400000US06037408135,6037408135,49.182401423223375,65.3233684526399,,73.51260667060025,,,,,40.360403246952224
408136,1400000US06037408136,6037408136,279.126841456066,262.7303633346616,,,,,,,
408137,1400000US06037408137,6037408137,373.16380102796256,464.2487996328354,349.3228925475616,,,,,,
408138,1400000US06037408138,6037408138,233.4338800488821,133.14304066086692,,352.6376146805333,,,,,
408139,1400000US06037408139,6037408139,458.2979931152072,490.2341182839584,,424.35479986064695,,,,,
408140,1400000US06037408140,6037408140,159.818888864023,138.6998103099812,,131.70243869849736,154.66436438664144,,,,43.23446683420646
408141,1400000US06037408141,6037408141,424.7624946801343,617.9333429171982,,,,,,,149.61067054968703
408212,1400000US06037408212,6037408212,393.1085139882842,459.1135056688113,,603.5694555628261,,,318.0213196966046,,254.4325277469577
408213,1400000US06037408213,6037408213,1283.810148744504,1302.3875531437589,1100.8517194026904,1427.7943767704253,,1025.62227518061,,,
408301,1400000US06037408301,6037408301,384.5884540081656,416.1033408202428,617.5554525907296,227.0439781349958,619.0298910363792,226.7083159645751,285.8380633288014,,
408302,1400000US06037408302,6037408302,447.8021127512274,420.0743559775782,,705.6023389308466,762.7625853869207,477.11425835415946,,,564.2014394508128
408303,1400000US06037408303,6037408303,324.500344765056,287.3054917595086,489.89338854564033,425.9585022607192,392.9445524532688,,,,78.26996632273843
408401,1400000US06037408401,6037408401,1048.212665005084,994.0142705297072,,1124.0901139292362,873.7519194953277,,985.9339275886316,,1171.4055097961484
408402,1400000US06037408402,6037408402,349.3999557933058,322.5615558317777,,436.7242096758514,,,,,
408503,1400000US06037408503,6037408503,741.0113472186512,903.407385049164,,795.403724986678,,,,,670.059919959803
408504,1400000US06037408504,6037408504,432.6931464515259,701.4124979867356,1017.5365051785512,505.8532659905044,505.7846270197885,253.0110551168208,,,1118.9044522049512
408505,1400000US06037408505,6037408505,443.2319684860534,423.7985308837455,,344.7354287453716,188.1142256297761,,,,
408623,1400000US06037408623,6037408623,411.7614718812277,341.9981797226686,630.8973381299774,411.56163233276607,,,,,
408624,1400000US06037408624,6037408624,238.02881034885115,233.60061138711663,158.43850316651577,,,,,,
408625,1400000US06037408625,6037408625,856.0709352729917,902.10579633118,,693.0939138902411,,,,1086.538692357219,
408626,1400000US06037408626,6037408626,408.3975631729969,446.084382549655,847.6080203162404,25.435271664538604,,,,247.29874871115956,
408627,1400000US06037408627,6037408627,199.48253135834076,170.2001610641209,,,,,,206.0223927898207,
408628,1400000US06037408628,6037408628,261.9612928072014,292.3276686344164,139.3243593700913,113.178620881217,,,,365.2128330800861,64.51542516106656
408629,1400000US06037408629,6037408629,522.0723234145173,507.5056431420022,,298.50637572024687,,,,,740.7967631559834
408631,1400000US06037408631,6037408631,406.126724236737,407.31300382316994,,572.3195329992101,,,,,
408703,1400000US06037408703,6037408703,352.0047932150869,406.902993228322,,941.056933951362,,,,,527.9615260822804
408705,1400000US06037408705,6037408705,590.6945995677448,594.1712654336461,,874.5868129116732,,,,,
408707,1400000US06037408707,6037408707,627.9425395572523,557.9654721376035,1052.7923558129207,320.0561430711727,,,,893.9478400155202,793.9399169358363
408722,1400000US06037408722,6037408722,498.65169004116376,521.4370560657844,,566.0698341472433,,,,,
408724,1400000US06037408724,6037408724,209.67823743040893,144.17901831927762,,,787.6650686319142,485.6154053514503,291.02221251433934,,
408725,1400000US06037408725,6037408725,505.7381762872524,852.0302727270481,,213.4702437827116,848.6131378713703,,843.2762209013408,,
408800,1400000US06037408800,6037408800,341.890059802186,,413.9504692995123,334.2971655063376,294.19309668685145,282.7368316335955,302.55315497868577,,
408900,1400000US06037408900,6037408900,447.8427171490032,499.59481669117264,,259.9989909114485,810.9395656245679,787.8609878673442,620.4449546300915,647.2762201394087,696.8919582787753
409000,1400000US06037409000,6037409000,338.38104859134387,333.8723378550175,1270.1404266602676,506.1881345237063,,756.8493974955576,510.9193355583888,,1046.2016389239027
409100,1400000US06037409100,6037409100,799.2270372233386,846.3977266791536,784.0479682454828,884.8326990599055,718.5524676054657,710.3239124564128,992.6053523424991,,573.8025091562304
430003,1400000US06037430003,6037430003,219.592481696657,199.8296035265633,,426.6969905684551,,,,,
430004,1400000US06037430004,6037430004,174.64422630334786,187.0322528574625,356.69158310729097,261.58301258231376,149.7397571981921,,160.3802343452473,,333.6420224635054
430005,1400000US06037430005,6037430005,180.80711788649091,146.38257168185552,365.1917759495003,70.34016223033221,,113.68078036566328,315.95200029740624,,254.9015371270495
430101,1400000US06037430101,6037430101,204.04679972545404,162.55233344955008,219.4573681525088,159.3155082235479,55.35685522174694,197.8102702569129,175.94963440269757,,41.80331867971378
430102,1400000US06037430102,6037430102,208.4589605523808,222.5498202040521,311.98864223173723,180.94246623960885,180.98227679240372,352.39600361405394,170.37347217879716,,288.0788569199758
430200,1400000US06037430200,6037430200,173.12038820827146,308.5811577143942,,327.12653026563447,,,,,
430301,1400000US06037430301,6037430301,282.45446241785515,223.21463492103445,608.8455795162591,512.0811369035625,561.2824134516571,412.87890031716194,454.7725626336044,,
430302,1400000US06037430302,6037430302,518.0255721468819,558.0530864058809,542.3639481508958,544.430395667798,503.27971490762434,494.6446027053332,404.0706873953303,,432.2010872496479
430400,1400000US06037430400,6037430400,247.99127793634165,300.5051276871459,217.6306773981759,237.3103347435892,163.06454249987803,320.79082239001224,266.3852181610749,312.2741963798589,78.39486208431207
430501,1400000US06037430501,6037430501,153.42342631761667,221.52948983417764,,164.53552048745243,143.05198419155806,213.02006463756013,273.6446807260997,,292.12040498196023
430502,1400000US06037430502,6037430502,247.8694677834716,278.17029827522214,264.55662939355534,242.3783372499073,276.32887064486385,348.1415141553305,251.34298888808723,322.1846220333045,202.6714469824464
430600,1400000US06037430600,6037430600,344.26112215850264,416.22380666289183,,337.0214512111321,,,,,403.9318320216954
430701,1400000US06037430701,6037430701,260.09268913002694,257.3376558013753,447.4720281025818,,,400.22600917988274,374.3904431258101,,
430721,1400000US06037430721,6037430721,247.458096441671,244.50066043963776,299.60507433139674,304.0652125536689,87.85209458643364,105.64728322544332,194.3596789397588,235.69782127003472,348.5317267380062
430723,1400000US06037430723,6037430723,297.1392276988141,,205.36024921467367,348.93041985717093,383.48677534030486,342.4042039302673,221.2086235512935,310.67107747217887,
430724,1400000US06037430724,6037430724,199.16196756143924,,236.19110231883792,133.81938914700785,159.13768611700425,362.4474917882839,296.55232966719785,73.4133574714995,
430801,1400000US06037430801,6037430801,332.3561462873423,378.9839719001026,229.5998333599286,334.07068443731833,224.36796562557404,221.1006101290546,127.46777059577128,95.16332900869284,448.2200092009053
430802,1400000US06037430802,6037430802,334.5441053795839,328.68516620096386,297.6279587455575,336.1608379077247,253.5324416441049,224.46443765511904,179.67077262881222,,
430803,1400000US06037430803,6037430803,317.632450156318,325.65445085201657,465.4362957800451,405.8055117204432,7.660691227727866,424.9686097118751,578.261256822397,,
430901,1400000US06037430901,6037430901,210.1569584777108,204.22931134111803,667.138832206963,219.0742281310518,375.1123028394448,355.0039863239217,418.6745094686808,,567.9463500354012
430902,1400000US06037430902,6037430902,790.2372873964564,786.3604368556736,681.3276951370685,747.3892510017661,712.3226084251552,760.9863318069137,782.3780826173097,793.7448388690282,812.0300897402885
431002,1400000US06037431002,6037431002,283.3777137339485,294.3095913401305,,66.32968400330395,322.3005395229107,482.1683116475455,390.5779217060131,,417.4206916329848
431003,1400000US06037431003,6037431003,397.6034440979329,425.4788597980798,589.8402069122792,332.2682056739547,469.8417477753206,446.8378508727929,507.9246907353896,400.6117868113147,396.7743822838044
431004,1400000US06037431004,6037431004,194.66766792974076,284.2958810263025,163.58036383442447,168.85774942191452,141.94989897593098,190.70465469166984,190.55078878083648,,210.23034019492957
431100,1400000US06037431100,6037431100,362.3659041277248,459.2290701271808,338.2011848802196,314.90818961833844,328.7460255801477,377.8548956922155,454.2413645373984,98.58386451328032,251.77192013908865
431200,1400000US06037431200,6037431200,375.7152380175119,466.4997580010524,449.0778153611472,222.4234093031788,233.36413411953936,215.92579446915028,182.45062353158585,,463.8679158963165
431300,1400000US06037431300,6037431300,703.7027124765322,750.7448454267535,647.6826764005618,678.5306261805252,669.0453126524699,666.2036518128041,353.14163755448595,,
431400,1400000US06037431400,6037431400,329.44190969868384,280.3413852393405,429.8919691356444,258.666019280712,320.45382055109195,,499.5880891321818,,
431501,1400000US06037431501,6037431501,795.6538376224717,797.852861361385,867.8960666953595,657.3120534697846,814.334634157306,787.6094919979387,842.9341749161865,,
431502,1400000US06037431502,6037431502,379.92810896181226,299.8276011737372,266.7855239078735,462.10615764953815,489.1586934340978,614.3648497969887,333.7469072907277,,127.59111292494988
431600,1400000US06037431600,6037431600,468.2270274300778,435.5113847954733,421.74164874445023,514.4905806319522,561.8099230648562,429.4020932051588,402.3413359052242,432.2591171921913,
431701,1400000US06037431701,6037431701,385.5334698256174,405.1183765416594,702.2586723206506,328.0704463097597,538.7468542324079,649.1093028854,624.6603220160412,,
431800,1400000US06037431800,6037431800,878.1767685742827,867.4123848367686,617.0915750067442,900.4543900968655,830.7547468151486,747.3695264455945,679.5327113629105,,935.11564201655
431900,1400000US06037431900,6037431900,552.6681031982894,568.7573711029047,506.1351849924836,448.0499940336518,464.56083121976246,421.022467163396,294.516482189564,,
432001,1400000US06037432001,6037432001,183.4381949533485,228.1588910367683,,269.74731927240225,305.8975848210002,313.18008752664736,292.6155116780023,,
432002,1400000US06037432002,6037432002,652.8579409993813,646.1452090079409,734.4851886184206,707.1408795007227,570.9567163091062,478.2143237602092,496.96461603695593,,371.65533627182737
432101,1400000US06037432101,6037432101,753.655974527891,747.7910568876105,422.0363252881289,856.0299212034622,721.6031119909918,765.4650246375005,992.5539384430092,,872.3251347679461
432102,1400000US06037432102,6037432102,950.7870213458616,927.8813944438268,821.4002318635336,837.5771214998568,523.7894278690752,865.4324152528995,,,1027.509975469457
432201,1400000US06037432201,6037432201,312.0047289405744,325.4333899885827,485.0647713954903,243.43399879785164,393.2282294678718,426.5675371776287,385.0900592103038,,180.15610062907967
432202,1400000US06037432202,6037432202,357.7115261913402,444.1718774544565,416.0471007090992,215.845672813988,224.61584294532423,404.23716084551467,472.4061128349104,,558.8375469544474
432300,1400000US06037432300,6037432300,475.2828467361464,502.9670493139758,839.4783828104712,342.0999382925404,304.0365632400543,956.7302722867372,603.0784386487614,,375.1016563206076
432401,1400000US06037432401,6037432401,286.0806031244232,223.11331444697248,93.54813503978386,427.9473996905546,414.09834029966834,445.7589160636001,405.26007231497806,,378.3990187554671
432402,1400000US06037432402,6037432402,547.8418757711936,546.7724261370761,557.0768016973982,586.866079318543,538.0718250773134,631.168428747803,588.1271112088068,,509.0738158720882
432501,1400000US06037432501,6037432501,455.3908684205471,660.4063613653884,505.29150798264703,433.4689813727458,456.2098395171957,563.1643649944629,275.924160925882,,450.03347016332
432502,1400000US06037432502,6037432502,561.5424402267803,527.0932815116284,178.0578052659437,648.9054721520566,671.7144147244501,562.8746754679681,552.3846081806279,,373.4119469891555
432601,1400000US06037432601,6037432601,630.7050928752426,646.7757756586377,419.8979598370473,584.0617729029916,586.9637794031628,695.3253049604366,634.3680795482732,,657.9864959174222
432602,1400000US06037432602,6037432602,363.95738549488897,291.83749374173215,,448.1730669689116,519.9792400122524,550.1416949896295,538.5231095165564,,402.4498520322461
432700,1400000US06037432700,6037432700,833.8304075151575,701.6158753304949,,978.6784076325258,1054.2362086941637,815.9949787908919,1023.4699660067186,,585.7335781658155
432801,1400000US06037432801,6037432801,244.66767339785156,,,242.32854674415333,236.31122673235984,332.178346066456,247.8176580490361,,244.2384890748972
432802,1400000US06037432802,6037432802,204.0749904396652,206.53290187554063,87.24205060381051,180.1050207883266,195.93441276109195,288.4702499731932,249.11098237176043,,421.1329283614764
432901,1400000US06037432901,6037432901,339.15758188051825,416.3086970407664,731.2168828127393,234.20309849027936,312.7185085851275,295.12989139442584,279.4305425789111,,126.65917775456782
432902,1400000US06037432902,6037432902,551.1370108611547,558.689650785188,,575.7478780257277,528.2322242820485,420.5249268044118,702.6714193170036,,
433103,1400000US06037433103,6037433103,476.0659939840493,410.0055155128203,206.6025631364098,650.2287987925472,635.7945558516976,671.1167684176897,679.9994403489198,37.00250317677661,390.73178424198846
433200,1400000US06037433200,6037433200,341.7073289409718,297.8633845452844,620.5357878309253,413.9880429718578,517.6885750252957,429.4401230025708,564.6651672194253,,234.5264308918001
433302,1400000US06037433302,6037433302,869.7087993001693,822.0748667907977,1070.4848479962411,992.2053485228834,958.99586402483,893.2443328268427,916.3853547154566,,919.4873715480328
433304,1400000US06037433304,6037433304,572.7336778936204,422.70432078867583,512.8848617196702,686.4308399493492,586.0579449324098,634.6769525768622,575.144858368311,,582.675375444066
433305,1400000US06037433305,6037433305,239.4951901260137,334.4398817070373,312.44775458736206,417.0906621445404,299.1772561332168,219.70208943950715,201.83260762535363,34.45581527405019,234.98050381095868
433306,1400000US06037433306,6037433306,293.96640428217444,211.28085621800147,238.78130662828872,311.562237547221,309.6640977821522,291.7364040033802,255.37865941421487,,262.1514032728986
433307,1400000US06037433307,6037433307,116.5011810132142,70.27349558299593,319.9210402777917,344.3833884126294,302.0975228350036,320.05043377303025,332.7664310127353,,133.79195574462625
433402,1400000US06037433402,6037433402,535.2378084300235,444.41642530744673,354.11441167219016,603.6738773955984,663.7661410518444,663.9072211145833,625.4892834851975,439.6341254319044,676.3355776608473
433403,1400000US06037433403,6037433403,663.0951395761448,736.0731909371332,667.6311582881766,598.4337400860181,628.7630364595988,616.3592071581053,600.7379925918658,,539.4823771911036
433505,1400000US06037433505,6037433505,927.5949827914254,884.3790531741558,962.6662111028112,1005.955623397762,1030.184621490644,992.1760290934444,885.0203677674195,,828.909088051582
433506,1400000US06037433506,6037433506,493.7090428114987,,,544.8084601177875,725.3029796321672,747.5423477879555,693.1488064916384,,
433601,1400000US06037433601,6037433601,441.4803188365034,462.5365117410016,,482.2270270401056,387.5943434555432,355.86791093986983,387.34027275801134,,626.2576323912754
433602,1400000US06037433602,6037433602,209.73813271786008,206.59673173796023,476.25140164321294,254.18480502878347,306.2235182872164,350.92072802455647,347.9957547053373,,316.95605355985435
433803,1400000US06037433803,6037433803,234.41982078174848,231.58109098043315,,44.82563657250346,372.0832313406626,190.65841147478775,,,166.55125560039443
433804,1400000US06037433804,6037433804,629.9266980344498,566.0657993328431,329.770589231689,677.9935529004351,823.3018903423028,854.6232564944544,866.673157833677,,
433901,1400000US06037433901,6037433901,207.96938963717105,105.43617213880864,370.712344864188,209.16112863872377,180.6567376798984,287.00834985193336,255.7689234731094,,392.2296310866345
433903,1400000US06037433903,6037433903,592.7636127789916,593.2268984001571,927.777651938304,381.3351932296129,382.1668458318465,753.0740622082502,859.9673907772974,,164.37172158639382
434001,1400000US06037434001,6037434001,301.533831188846,238.2074954696277,421.5081048742096,408.3335342856935,449.81262981727815,369.5803764443172,394.53651537044254,,415.1200128756542
434003,1400000US06037434003,6037434003,416.2947919440541,327.334529305304,,575.0541927265683,526.2937635737351,480.9363106115656,474.2298150756253,,392.3036615813329
434004,1400000US06037434004,6037434004,290.74223807872943,348.99519512605406,384.1762383946612,368.16151735567945,444.6488676501257,415.616569275791,512.3916133553363,,
434100,1400000US06037434100,6037434100,250.82047393816185,213.5541809693294,657.6110797132138,608.0596947382703,594.044449159449,629.1236730355731,848.1263838756364,,
460001,1400000US06037460001,6037460001,223.321000136552,246.16481613724167,,465.3459297267999,,,,,
460002,1400000US06037460002,6037460002,312.521161943375,342.3356109859793,503.555042095038,,,,,503.555042095038,
460101,1400000US06037460101,6037460101,272.5979762026693,288.61775226838137,191.56792637779387,247.93929666573064,94.09880251159404,267.3444394789957,126.90695727592632,,
460200,1400000US06037460200,6037460200,479.5801538711924,392.60200195375967,,507.436591186928,453.0989448060346,665.6173177112148,170.54365285319523,,
460301,1400000US06037460301,6037460301,307.19863027466295,198.32660431089025,,482.95966480757903,186.35807392459128,,190.97669632662988,,198.9190782165035
460302,1400000US06037460302,6037460302,415.9313964989822,387.9529256740504,,390.3338068237937,191.62883350475528,,301.20513032505005,,
460401,1400000US06037460401,6037460401,152.71657594058715,111.89900164192372,,14.35292630434834,29.25368533823858,,179.14653324678144,,
460501,1400000US06037460501,6037460501,451.9179481059812,448.9084827755355,,337.01571916653086,,,,,368.89534509015607
460502,1400000US06037460502,6037460502,621.9870123800536,719.5780718133047,,875.2379835085196,,164.7441664898684,,,
460601,1400000US06037460601,6037460601,331.5955418714693,409.9528926782843,144.05936584933798,191.64284731302092,99.17394139805936,74.72441470445789,79.85783128425564,45.390196568937824,
460700,1400000US06037460700,6037460700,324.48069136979444,440.30213445978495,,291.4378877480978,,,170.54622856334436,,552.5984640243207
460800,1400000US06037460800,6037460800,236.07555199505688,246.03898429706888,,119.0487689154483,,,,,
460900,1400000US06037460900,6037460900,551.6143770331425,251.97618460768416,190.70090284947935,519.3828568933752,537.8565322128729,534.6931420402049,387.2759235155279,,
461000,1400000US06037461000,6037461000,500.9223826181153,489.5704429123974,,508.279682971465,339.4432940915178,274.4848028487802,395.5178370817033,,
461100,1400000US06037461100,6037461100,367.3139501005761,475.1333375644799,369.2673537212239,419.2103266201401,239.75314257026517,739.8519542287004,452.954727326485,239.02708378949868,
461200,1400000US06037461200,6037461200,384.5262234118829,434.0752395370913,900.5097954683968,584.5886610604607,749.7962617898279,561.1019865287664,902.4732710746752,,
461300,1400000US06037461300,6037461300,691.7559525091107,641.5733670419854,122.94860020610425,674.0745378715333,479.92594888486514,570.8099324714684,529.2662660610008,,661.5949787071983
461400,1400000US06037461400,6037461400,766.1024371678513,810.0969246378751,800.5571230720655,758.7398314918825,798.4837988064849,752.7007589295113,697.2720325402737,,
461501,1400000US06037461501,6037461501,629.7398934955374,597.9580525656338,279.22550412523503,679.2930579599818,420.5028236470735,408.7813353644696,326.9444248727692,749.8104667509238,
461502,1400000US06037461502,6037461502,559.896237786011,560.8595749355734,31.54303094219634,466.6745211423764,450.4581695962588,250.8499287645543,386.9246757708404,,
461600,1400000US06037461600,6037461600,319.3814894851022,294.5438523465914,324.33030982144567,345.7971892475791,343.2566006722177,437.76998858240006,297.07000807025406,,
461700,1400000US06037461700,6037461700,153.49320541877273,115.64870209966617,287.6139250782889,228.39648235926467,,,239.0748927663135,121.17327302719868,
461901,1400000US06037461901,6037461901,401.6408805448606,387.6354410777475,300.0319309516603,346.21223118223685,422.8028959379693,378.7953240789664,183.0841435889431,232.46001855796231,59.50800283742355
461902,1400000US06037461902,6037461902,260.3129056421807,,98.60264451364188,,,,299.0008879453738,,
462001,1400000US06037462001,6037462001,459.7153868753478,481.2422020003355,258.83408725644506,358.96163122454936,312.8715636921992,276.29559049868124,262.0543322929232,480.42067886051495,
462002,1400000US06037462002,6037462002,296.3143915162584,231.815260353184,331.95011608529995,310.3857181260812,252.4165211550499,258.1766733079268,246.18497450995548,,288.78726422796944
462100,1400000US06037462100,6037462100,321.2598643636203,404.89847674368696,,380.8144375939761,363.6569731313042,291.5877469638553,351.6982997620752,422.9254598823287,
462201,1400000US06037462201,6037462201,463.37346710453824,339.0387436402021,585.9133126423311,401.4380754170248,424.005605625742,484.8967342427355,368.6623492658442,,
462202,1400000US06037462202,6037462202,635.3446554278358,576.0643347086216,855.9745750761647,778.88352368963,619.5551236491077,714.3226616789262,610.3099705160836,613.1490638363097,
462301,1400000US06037462301,6037462301,541.9152483178817,492.0106721115751,439.1725023240634,519.3121452727132,577.3314700007833,580.5541178089924,676.8453055465689,402.6466667726256,
462302,1400000US06037462302,6037462302,690.9348709101213,843.2689088137147,681.9436783995643,688.7441907367835,648.6771044682528,542.1587790168737,655.1810122270325,533.6283356695903,
462400,1400000US06037462400,6037462400,321.964844991148,386.5209557225659,379.5029846482152,340.37625795997974,455.5859760905636,421.7814307820802,416.421306896768,,
462500,1400000US06037462500,6037462500,703.5931488320794,706.0948941968435,108.88444449001334,960.8971376144032,988.2400216810344,719.3078748735493,689.553780951888,,379.7882729308183
462600,1400000US06037462600,6037462600,761.6589805125822,747.758692670823,332.4018906886311,703.3117143877814,755.3410422137458,,629.784170103409,,
462700,1400000US06037462700,6037462700,474.8032523435172,455.94881452464426,799.910524847635,704.8332853073673,761.8861445502075,789.6292544810337,722.3901814398226,,
462800,1400000US06037462800,6037462800,715.2963132811092,576.5765088431843,645.8457752637995,866.4832074149886,864.4585295737801,775.3184718174797,853.338440150267,883.5086969067335,
462900,1400000US06037462900,6037462900,292.2366553085705,237.34716026327465,,428.4753258390464,662.884897358651,452.8139483062317,669.9515756976843,,
463000,1400000US06037463000,6037463000,531.1174536224673,553.8931473921089,668.3920348159044,,,975.0921300192286,1003.8602743286702,1020.6144136438844,136.7994242181084
463103,1400000US06037463103,6037463103,581.3205146303505,629.1373899247878,1025.484628435493,521.7411893798525,480.8599686137291,952.0234269181308,641.8032802024023,,737.7999789781941
463200,1400000US06037463200,6037463200,287.0055600772706,467.329855870768,296.7620887978257,325.88994985899075,379.3182506661585,423.27652083022326,287.0330623957596,439.95217574693385,
463300,1400000US06037463300,6037463300,651.5593544611708,689.8891034753692,470.8042110310878,302.3105432415932,328.2521499403004,767.0134537716992,511.2405570213335,,
463400,1400000US06037463400,6037463400,744.7347922115131,480.6892244277442,314.23390194038456,970.0439412693064,981.7734552875291,703.1951638333287,885.9147958064889,296.4518140898718,
463500,1400000US06037463500,6037463500,209.3815455909528,165.4275772630371,313.13434620185365,224.6086047614301,268.0505657602077,69.57829171577204,236.32593597804745,208.91951562578888,
463601,1400000US06037463601,6037463601,311.3265186833995,,410.4543490161215,211.44965016299489,201.5255640767045,194.83307812711843,321.9253909284992,311.7938657755805,
463602,1400000US06037463602,6037463602,516.2577317756314,,531.9543645146798,589.0463471371099,563.2469915096085,626.2977837515338,542.2590912137186,458.8311457887409,
463700,1400000US06037463700,6037463700,160.7173988605631,155.96611450660993,176.99938059906648,223.18830977120305,330.83411948858645,301.7038478003989,204.39700016060723,91.66419944723378,
463800,1400000US06037463800,6037463800,467.6924756008893,411.32172376619735,,92.9873599134219,,,91.01391408133648,,
463900,1400000US06037463900,6037463900,227.60414213382725,226.22009790438435,215.54845782005685,285.1302804096531,258.9785402389241,277.3573075693337,305.9420806905964,146.55140049523058,294.6859743628006
464000,1400000US06037464000,6037464000,469.06095407175513,585.4562200951403,397.5395700955141,558.974181177415,422.8228870333471,382.761681012548,437.2652210819181,618.6646978006728,
464101,1400000US06037464101,6037464101,321.80403822185093,251.21231724510363,,,,,,,
464102,1400000US06037464102,6037464102,644.1224160252505,549.6947229869425,,568.6759171514153,,,,,
464200,1400000US06037464200,6037464200,914.2785480990792,821.3307764873156,,,,,,,730.6334411433396
480002,1400000US06037480002,6037480002,1610.4798701808254,1602.130587508528,1435.4459756377871,1595.6887177359451,1351.3994603971669,1580.793413566796,1472.4446742223934,,1516.0323146041271
480011,1400000US06037480011,6037480011,681.8512911116,738.775056623634,450.3698521076424,690.533209692493,770.0841291456271,443.8025840433795,472.4583354057491,,370.2483608272944
480012,1400000US06037480012,6037480012,1404.1665203642208,1398.4137974940695,1490.90442394538,1323.57931045414,1542.5528882637466,,1275.7642269004714,,1271.5990667212272
480101,1400000US06037480101,6037480101,1421.9926813489806,1394.5525169763584,1454.537302947568,1327.584717970447,1247.546223812205,1345.6922702978727,1441.3715188679168,,1430.132627755435
480102,1400000US06037480102,6037480102,1219.31691537734,1324.4081216230418,1019.0606241410102,1066.0848379015397,899.4442623311782,830.6470711237886,1124.546141768232,,1222.7967831813496
480201,1400000US06037480201,6037480201,245.1929867781077,222.843383950202,323.5173762210363,342.51387127212604,254.537534110899,321.2939223464935,,,
480202,1400000US06037480202,6037480202,323.5915081571188,456.2800084315325,,358.13686197334164,,932.248634278644,,,
480302,1400000US06037480302,6037480302,218.0535010060418,175.96910710538413,129.92868669005156,186.43348577175985,187.75592029450107,178.4150417082165,202.71914874351376,,
480303,1400000US06037480303,6037480303,426.2124007942238,473.8304540095736,378.2669338506085,387.08344077195625,428.4086616506496,465.146636369213,318.7760700431901,,131.91142823421484
480304,1400000US06037480304,6037480304,622.8031221655488,,651.0007012445591,624.2098329558833,637.0248029185475,661.492815029573,613.6776358213343,,
480400,1400000US06037480400,6037480400,465.2510457748439,536.4653893758606,582.2039113353227,428.37780889194335,491.61317944594975,530.8334720459245,544.6985849639367,340.05154783064233,
480500,1400000US06037480500,6037480500,277.43541930327984,289.88806512937896,288.348624773374,280.202721281933,393.6146942734058,396.72772958786913,514.4128618502798,,
480601,1400000US06037480601,6037480601,216.90211636324096,194.1995460488808,185.85764296667105,189.7409731443992,185.85936781607683,236.2857128852945,205.04382389688837,167.31805163837646,
480602,1400000US06037480602,6037480602,182.42342643205603,265.33832310731054,104.71663568620106,145.83923442178292,163.55226171604934,189.3683013160855,157.50996475044997,244.9300762302929,
480702,1400000US06037480702,6037480702,343.911950624159,365.88922048774015,122.5163032882833,162.8152496585382,113.82611526619436,301.21975727519924,168.9601393003477,,436.3948858895129
